0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,333.169,479.095,2.96,1.82,6.04,20.,0.0125,30.,30.,5.,120.,50.,24.,7.58,20.,50.,50.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,355.766,523.559,2.96,2.29,6.16,20.,0.0125,30.,30.,5.,120.,50.,12.,7.58,20.,50.,65.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,314.071,445.678,2.96,1.81,5.61,10.,0.0002,17.,29.4,2.5,80.,50.,5.,7.58,20.,4.,98.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,364.941,536.97,2.96,2.54,5.62,10.,0.0003333333333333333,17.,29.4,2.5,80.,50.,5.,7.58,20.,4.,99.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,429.832,650.89,2.96,1.84,7.84,10.,0.00025,17.,29.4,2.5,80.,50.,5.,7.58,20.,4.,99.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,344.85,497.397,3.62,2.15,6.98,10.,0.0005,17.,29.4,2.5,80.,50.,5.,7.58,20.,4.,99.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,357.36,519.868,2.96,1.89,6.81,10.,0.0002,17.,29.4,2.5,80.,50.,5.,7.58,20.,4.,99.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,339.94,490.467,2.96,1.83,6.85,10.,0.0002,17.,29.4,2.5,80.,50.,5.,7.58,20.,4.,80.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,261.139,344.828,2.96,1.88,5.45,10.,0.0001,17.,29.4,2.5,80.,50.,5.,7.58,20.,4.,90.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,348.849,494.32,2.96,1.89,8.21,10.,0.0003333333333333333,17.,29.4,2.5,80.,50.,5.,7.58,20.,4.,96.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,275.248,386.927,2.96,1.9,3.88,5.,0.002,17.,29.4,2.5,80.,50.,5.,2.38,0.1,2.5,82.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,340.357,480.328,2.96,1.91,7.87,5.,0.001,17.,29.4,2.5,80.,50.,5.,7.58,20.,2.5,84.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,381.819,571.02,4.39,2.24,5.61,5.,0.005,17.,29.4,2.5,80.,50.,5.,7.58,20.,2.5,96.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,392.199,579.266,2.96,1.89,8.97,5.,0.001,17.,29.4,2.5,80.,50.,5.,7.58,20.,2.5,92.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,268.708,364.512,2.96,1.77,4.15,5.,0.0025,17.,29.4,2.5,80.,50.,5.,7.58,20.,2.5,92.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,532.949,800.71,2.96,1.89,15.84,5.,0.00016666666666666666,17.,29.4,2.5,80.,50.,5.,7.58,20.,2.5,97.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,589.388,898.817,2.95,1.88,18.44,5.,0.0001,17.,29.4,2.5,80.,50.,5.,7.58,20.,2.5,99.
0.959,16.4,12.6,17.6,22.9,12.3,751.995,1423.686,196.499,3.48,-0.074,649.578,999.458,2.96,1.88,20.95,5.,0.0001,17.,29.4,2.5,80.,50.,5.,7.58,20.,2.5,88.
0.92,14.3,18.2,19.7,8.4,11.1,640.474,1159.859,168.152,16.749,0.23,314.071,445.678,2.96,1.81,5.61,5.,0.02,15.5,27.9,10.,100.,50.,16.,2.38,0.1,3.,40.
0.934,19.2,15.7,20.,14.3,26.9,710.675,1294.443,167.983,4.324,0.232,314.071,445.678,2.96,1.81,5.61,5.,0.02,15.5,27.9,10.,100.,50.,16.,2.38,0.1,3.,99.
0.934,19.2,15.7,20.,14.3,26.9,710.675,1294.443,167.983,4.324,0.232,314.071,445.678,2.96,1.81,5.61,5.,0.01,15.5,27.9,10.,100.,50.,16.,2.38,0.1,3.,65.
0.934,19.2,15.7,20.,14.3,26.9,710.675,1294.443,167.983,4.324,0.232,314.071,445.678,2.96,1.81,5.61,5.,0.01,15.5,27.9,5.,100.,50.,16.,2.38,0.1,3.,94.
0.934,19.2,15.7,20.,14.3,26.9,710.675,1294.443,167.983,4.324,0.232,314.071,445.678,2.96,1.81,5.61,5.,0.01,15.9,29.8,5.,100.,50.,16.,2.38,0.1,3.,98.
0.934,19.2,15.7,20.,14.3,26.9,710.675,1294.443,167.983,4.324,0.232,314.071,445.678,2.96,1.81,5.61,5.,0.01,17.,29.4,5.,100.,50.,16.,2.38,0.1,3.,8.
0.934,19.2,15.7,20.,14.3,26.9,710.675,1294.443,167.983,4.324,0.232,314.071,445.678,2.96,1.81,5.61,5.,0.01,15.9,29.8,5.,100.,50.,16.,32.7,19.,3.,8.
0.934,19.2,15.7,20.,14.3,26.9,710.675,1294.443,167.983,4.324,0.232,314.071,445.678,2.96,1.81,5.61,5.,0.01,15.9,29.8,5.,100.,50.,16.,24.5,19.2,3.,31.
0.934,19.2,15.7,20.,14.3,26.9,710.675,1294.443,167.983,4.324,0.232,314.071,445.678,2.96,1.81,5.61,5.,0.01,15.9,29.8,5.,100.,50.,16.,17.9,19.8,3.,26.
