E024,[C][Branch1_2][C][=O][Branch1_1][Branch2_3][O][C][C][C][C][C][C][Ring1][Branch1_2][C][C][C][C][C],
E025,[C][C][C][O][C][Branch1_2][C][=O][C][C][Ring1][Branch2_1],
E026,[C][Branch1_2][C][=O][Branch1_1][Branch2_3][O][C][C][C][C][C][C][Ring1][Branch1_2][C],
E027,[C][Branch1_2][C][=O][Branch1_1][O][O][C][C][Branch1_1][C][F][Branch1_1][C][F][F][C][Branch1_1][C][F][Branch1_1][C][F][F],
E028,[C][Branch1_2][C][=O][Branch1_1][Ring2][O][C][C][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E029,[C][Branch1_2][C][=O][Branch1_1][Ring2][O][C][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E030,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C],
E031,[C][Branch1_2][C][=O][Branch1_1][O][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C],
E032,[C][Branch1_2][C][=O][Branch1_1][Ring2][O][C][C][C][C][C][Branch1_2][C][=O][O][C][C],
E033,[C][Branch1_2][C][=O][Branch1_1][Branch1_2][O][C][C][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E034,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][Branch1_1][Branch1_3][C][=C][C][=C][Ring1][Branch1_2][F],
E035,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][Branch1_1][Branch1_3][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_1][C][F][Branch1_1][C][F][F],
E036,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][Branch1_1][Branch1_3][C][=C][C][=C][Ring1][Branch1_2][Cl],
E037,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][Branch1_1][Branch1_3][C][=C][C][=C][Ring1][Branch1_2][Br],
E038,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][Branch1_1][Branch1_3][C][=C][C][=C][Ring1][Branch1_2][I],
E039,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][F],
E040,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][C][Branch1_1][C][F][Branch1_1][C][F][F],
E041,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][Cl],
E042,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][Br],
E043,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][F],
E044,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][C][Branch1_1][C][F][Branch1_1][C][F][F],
E045,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][Cl],
E046,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][Br],
E047,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][O][C],
E048,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][C],
E049,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C],
E050,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch2_1][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][F][F],
E051,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][Branch1_1][P][C][Branch1_2][=N][=C][Branch1_1][Branch2_2][C][Branch1_2][Branch1_1][=C][Ring1][Branch1_2][F][F][F][F][F],
E052,[O][Branch1_1][=C][C][Branch1_2][C][=O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C],
E053,[O][Branch1_1][S][C][Branch1_2][C][=O][C][C][C][C][C][C][C][C][C][C][C][C],
E054,[O][Branch2_1][Ring1][C][C][Branch1_2][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C],
E055,[O][Branch2_1][Ring1][Ring2][C][Branch1_2][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],
E056,[C][Branch1_2][S][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C][C][Branch1_2][C][=O][O][C],
E057,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][/C][=C][/C][C][C][C][C],
E058,[C][Branch1_2][C][=O][Branch1_1][Branch1_3][O][C][C][C][C][C][C][C][C][C],
E059,[C][Branch1_2][Branch2_1][=C][C][=C][C][=N][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C],
E060,[O][Branch1_1][Branch1_2][C][Branch1_2][C][=O][C][C][C][C][C][C][C],
E061,[C][C][Branch1_2][C][=O][O][C][C][Ring1][Branch1_2],
E062,[C][C][Branch1_2][C][=O][O][C][C][Branch1_2][C][=O][O][Ring1][Branch2_1],
E063,[C@Hexpl][Branch1_1][P][C][Branch1_2][C][=O][O][C@Hexpl][Branch1_1][Branch2_1][C][Branch1_2][C][=O][O][Ring1][Branch2_1][C][C],
E064,[C@@Hexpl][Branch1_1][P][C][Branch1_2][C][=O][O][C@Hexpl][Branch1_1][Branch2_1][C][Branch1_2][C][=O][O][Ring1][Branch2_1][C][C],
E065,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C@Hexpl][Branch1_1][Branch2_3][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C],
E066,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C@Hexpl][Branch1_1][C][C][N][C][Branch1_2][C][=O][O][C][Branch1_1][C][C][Branch1_1][C][C][C],
E067,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][C@@Hexpl][Branch1_1][C][C][N],
E068,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][C@@Hexpl][Branch1_1][C][C][O],
E069,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C@Hexpl][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][N][C][Branch1_2][C][=O][O][C][Branch1_1][C][C][Branch1_1][C][C][C],
E070,[C][C][C@Hexpl][Branch2_1][Ring1][Ring2][N][Branch1_1][Ring2][C][Ring1][Branch1_1][C][Branch1_2][C][=O][O][C][Branch1_1][C][C][Branch1_1][C][C][C][C][Branch1_2][C][=O][O][C],
E071,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C@Hexpl][Branch1_1][C][C][N][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E072,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C@Hexpl][Branch1_1][C][C][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E073,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C@Hexpl][Branch1_1][C][C][N],
E074,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C@Hexpl][Branch1_1][C][C][O],
E075,[C][Branch1_2][C][=O][Branch1_1][Branch2_3][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E076,[C][=C][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C][Ring1][Branch2_2],
E077,[C][Branch1_2][C][=O][Branch1_1][Ring2][O][C][C][C][C][C][C][C],
E078,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][Branch2_1][Ring1][#C][C][Branch2_1][Ring1][Branch1_3][C][Branch1_1][S][C][Branch1_1][Branch2_2][C][Branch1_1][C][F][Branch1_1][C][F][F][Branch1_1][C][F][F][Branch1_1][C][F][F][Branch1_1][C][F][F][Branch1_1][C][F][F],
E079,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][O][C],
E080,[C][C][O][C][Branch1_2][C][=O][C@Hexpl][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E081,[C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C],
E082,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][N],
E083,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][N][=C][Ring1][Branch1_2],
E084,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][N],
E085,[C][C][Branch1_1][Branch1_2][C][C][C][Ring1][Branch1_1][C][Branch1_2][C][=O][O][C][C][C][C][C][Ring1][Branch1_1],
E086,[O][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_1][C][C][Ring1][Branch1_2][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][C][Branch1_1][C][F][Branch1_1][C][F][F],
E087,[O][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_1][C][C][Ring1][Branch1_2][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][O][C],
E088,[O][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_1][C][C][Ring1][Branch1_2][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E089,[O][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_1][C][C][Ring1][Branch1_2][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][O][C],
E090,[O][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_1][C][C][Ring1][Branch1_2][C][C][=C][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E091,[O][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_1][C][C][Ring1][Branch1_2][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][O][C][O][Ring1][Branch1_3],
E092,[O][C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_1][C][C][Ring1][Branch1_2][C][C][C][C][C],
E093,[C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_3][C][C][C][O][Ring1][Branch1_3][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E094,[C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_3][C][C][C][O][Ring1][Branch1_3][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][O][C],
E095,[C][Branch1_2][C][=O][C@Hexpl][Branch1_1][Branch1_3][C][C][C][O][Ring1][Branch1_3][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][F],
E096,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][C][Branch1_1][C][C][Branch1_1][C][C][C],
E097,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][C][O][C],
E098,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][C][C][C][C][C][C][C][C],
E099,[C][O][C][Branch1_2][C][=O][O][C][Ring1][Branch1_2],
E100,[O][Branch1_1][Branch2_3][C][Branch1_2][C][=O][C][Branch1_1][C][C][C][C][C],
E101,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][Branch1_1][Branch1_3][C][=C][C][=C][Ring1][Branch1_2][O],
E102,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C],
E103,[O][Branch1_1][Branch1_2][C][Branch1_2][C][=O][C][C][C][C][C][C][C][C],
E104,[O][Branch1_1][Branch1_3][C][Branch1_2][C][=O][C][C][C][C][C][C][C][C][C],
E105,[C][C][C@Hexpl][Branch1_1][Branch1_2][O][C][Ring1][Branch1_1][=O][C][C],
E106,[O][Branch1_1][Branch1_2][C][Branch1_2][C][=O][C][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E107,[C][C][Branch1_2][C][=O][O][C][C][C][Ring1][Branch1_3],
E108,[C@Hexpl][Branch1_1][Branch2_1][C][C][O][C][Ring1][Branch1_1][=O][C],
E109,[C][C][C@Hexpl][Branch1_1][Branch1_2][O][C][Ring1][Branch1_1][=O][C][C][C][C][C],
E110,[C][C][Branch1_2][C][=O][O][C@Hexpl][Branch1_1][Branch1_1][C][C][Ring1][Branch1_3][C][C][C][C],
E111,[C][C][Branch1_1][Branch1_3][C][C][C][C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C],
E112,[C][C][C@Hexpl][Branch1_1][Branch1_2][O][C][Ring1][Branch1_1][=O][C],
E113,[C][C][Branch1_2][C][=O][O][C@Hexpl][Branch1_1][Branch1_1][C][C][Ring1][Branch1_3][C][C][C][C][C],
E114,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][Branch1_1][C][C][Branch1_1][C][C][C],
